Time Period Ending,Time Interval,Avg mph,Total Volume
644,42,55,788
659,43,55,782
674,44,56,734
689,45,57,717
704,46,55,733
719,47,55,733
734,48,56,697
749,49,55,729
764,50,56,730
779,51,53,796
794,52,48,797
809,53,49,781
824,54,55,787
839,55,56,745
854,56,55,766
869,57,55,746
884,58,56,732
899,59,56,778
914,60,57,743
929,61,55,846
944,62,53,886
959,63,55,843
974,64,52,946
989,65,54,925
1004,66,54,960
1019,67,55,965
1034,68,54,977
1049,69,52,1049
1064,70,52,1052
1079,71,53,1079
1094,72,54,1059
1109,73,52,1097
1124,74,54,1096
1139,75,53,1060
1154,76,54,1032
1169,77,56,935
1184,78,56,860
1199,79,57,806
1214,80,58,690
1229,81,56,630
1244,82,55,639
1259,83,56,600
1274,84,55,644
1289,85,56,572
1304,86,56,535
1319,87,57,529
1334,88,58,469
1349,89,58,444
1364,90,59,389
1379,91,59,380
1394,92,58,369
1409,93,59,325
1424,94,59,320
1439,95,58,244
14,0,61,181
29,1,59,168
44,2,60,203
59,3,61,175
74,4,60,133
89,5,57,107
104,6,60,98
119,7,59,126
134,8,58,97
149,9,60,68
164,10,59,90
179,11,58,57
194,12,57,60
209,13,54,65
224,14,57,48
239,15,58,68
254,16,60,53
269,17,57,62
284,18,59,62
299,19,59,106
314,20,60,116
329,21,60,122
344,22,60,152
359,23,60,195
374,24,61,226
389,25,64,228
404,26,62,311
419,27,62,391
434,28,62,356
449,29,60,409
464,30,61,412
479,31,59,443
494,32,60,452
509,33,61,524
524,34,61,575
539,35,59,607
554,36,59,658
569,37,57,723
584,38,57,774
599,39,58,767
614,40,57,754
629,41,56,839
644,42,58,801
659,43,54,907
674,44,56,857
689,45,53,947
704,46,55,899
719,47,53,971
734,48,51,1044
749,49,53,886
764,50,52,1004
779,51,51,1089
794,52,50,1067
809,53,53,1017
824,54,52,1041
839,55,53,990
854,56,55,901
869,57,55,932
884,58,56,884
899,59,56,889
914,60,55,846
929,61,55,882
944,62,55,874
959,63,55,919
974,64,57,890
989,65,55,981
1004,66,57,910
1019,67,55,1024
1034,68,54,997
1049,69,53,1073
1064,70,56,1007
1079,71,54,1038
1094,72,55,1080
1109,73,55,1031
1124,74,57,987
1139,75,58,894
1154,76,57,831
1169,77,57,851
1184,78,57,839
1199,79,55,868
1214,80,55,785
1229,81,56,674
1244,82,55,642
1259,83,55,639
1274,84,55,654
1289,85,56,593
1304,86,56,555
1319,87,55,548
1334,88,55,499
1349,89,56,514
1364,90,58,440
1379,91,57,420
1394,92,56,404
1409,93,57,384
1424,94,58,344
1439,95,58,358
14,0,60,271
29,1,58,269
44,2,61,234
59,3,60,233
74,4,61,191
89,5,59,181
104,6,59,167
119,7,61,113
134,8,60,129
149,9,61,100
164,10,58,87
179,11,59,59
194,12,58,70
209,13,61,67
224,14,60,60
239,15,62,68
254,16,59,66
269,17,61,56
284,18,57,72
299,19,60,72
314,20,58,86
329,21,60,88
344,22,61,91
359,23,61,90
374,24,61,127
389,25,61,159
404,26,62,190
419,27,63,215
434,28,62,225
449,29,61,210
464,30,62,235
479,31,62,267
494,32,63,251
509,33,63,291
524,34,61,305
539,35,63,382
554,36,61,420
569,37,60,543
584,38,62,528
599,39,60,594
614,40,60,614
629,41,59,660
644,42,59,729
659,43,57,808
674,44,58,805
689,45,57,850
704,46,57,876
719,47,55,904
734,48,56,938
749,49,56,920
764,50,55,926
779,51,56,867
794,52,57,854
809,53,56,911
824,54,57,903
839,55,57,881
854,56,56,895
869,57,56,883
884,58,57,856
899,59,56,865
914,60,55,908
929,61,57,933
944,62,57,858
959,63,54,999
974,64,55,953
989,65,56,959
1004,66,57,940
1019,67,57,963
1034,68,55,992
1049,69,56,935
1064,70,56,975
1079,71,55,1012
1094,72,54,1015
1109,73,54,1025
1124,74,56,959
1139,75,54,1015
1154,76,53,1003
1169,77,52,985
1184,78,55,873
1199,79,55,813
1214,80,55,811
1229,81,54,768
1244,82,55,732
1259,83,54,764
1274,84,54,749
1289,85,55,865
1304,86,57,678
1319,87,57,577
1334,88,56,565
1349,89,57,495
1364,90,57,464
1379,91,59,437
1394,92,59,379
1409,93,58,357
1424,94,60,312
1439,95,60,284
14,0,60,277
29,1,59,246
44,2,58,232
59,3,60,224
74,4,60,149
89,5,62,130
104,6,60,127
119,7,60,103
134,8,60,122
149,9,59,110
164,10,60,83
179,11,61,76
194,12,56,52
209,13,61,79
224,14,61,70
239,15,62,66
254,16,60,54
269,17,59,55
284,18,58,74
299,19,61,77
314,20,58,81
329,21,63,108
344,22,62,138
359,23,61,125
374,24,61,161
389,25,62,226
404,26,61,229
419,27,63,253
434,28,62,246
449,29,61,238
464,30,61,284
479,31,62,306
494,32,61,299
509,33,60,290
524,34,61,305
539,35,60,356
554,36,61,417
569,37,60,424
584,38,59,475
599,39,61,573
614,40,61,537
629,41,61,585
644,42,59,753
659,43,60,754
674,44,59,775
689,45,57,819
704,46,57,853
719,47,57,808
734,48,58,788
749,49,56,900
764,50,55,900
779,51,56,922
794,52,56,906
809,53,56,862
824,54,55,894
839,55,56,932
854,56,56,899
869,57,54,949
884,58,53,910
899,59,54,917
914,60,55,909
929,61,55,886
944,62,57,895
959,63,53,940
974,64,55,974
989,65,56,1008
1004,66,53,1070
1019,67,54,1039
1034,68,55,1022
1049,69,55,1022
1064,70,51,1149
1079,71,51,1109
1094,72,55,976
1109,73,56,969
1124,74,56,984
1139,75,55,947
1154,76,57,879
1169,77,55,939
1184,78,56,828
1199,79,56,822
1214,80,55,782
1229,81,53,807
1244,82,55,696
1259,83,53,764
1274,84,55,686
1289,85,58,594
1304,86,58,589
1319,87,59,472
1334,88,58,512
1349,89,59,514
1364,90,58,494
1379,91,59,377
1394,92,59,323
1409,93,59,287
1424,94,59,255
1439,95,60,205
14,0,61,181
29,1,62,155
44,2,60,151
59,3,61,126
74,4,59,115
89,5,61,90
104,6,61,81
119,7,63,66
134,8,59,58
149,9,59,59
164,10,57,56
179,11,57,47
194,12,60,48
209,13,59,48
224,14,61,59
239,15,62,62
254,16,60,79
269,17,61,77
284,18,61,102
299,19,62,132
314,20,61,169
329,21,61,231
344,22,61,358
359,23,62,519
374,24,62,618
389,25,60,845
404,26,59,973
419,27,57,1080
434,28,57,983
445,29,55,1064
74,4,54,103
89,5,53,94
104,6,55,105
119,7,54,75
134,8,53,56
149,9,55,75
164,10,54,63
179,11,56,53
194,12,56,60
209,13,57,44
224,14,55,81
239,15,57,64
254,16,58,73
269,17,58,95
284,18,61,117
299,19,60,144
314,20,61,170
329,21,61,240
344,22,60,339
359,23,62,435
374,24,63,595
389,25,61,831
404,26,59,914
419,27,58,1033
434,28,56,1061
449,29,54,1174
464,30,53,1130
479,31,53,1083
494,32,53,937
509,33,54,977
524,34,53,926
539,35,55,940
554,36,55,942
569,37,54,891
584,38,56,840
599,39,56,884
614,40,56,838
629,41,55,815
644,42,57,751
659,43,56,759
674,44,55,752
689,45,56,766
704,46,57,725
719,47,56,733
734,48,58,683
749,49,57,707
764,50,57,706
779,51,56,627
794,52,56,649
809,53,56,552
824,54,55,606
839,55,55,691
854,56,55,841
869,57,54,862
884,58,54,820
899,59,55,750
914,60,55,834
929,61,55,835
944,62,54,878
959,63,54,984
974,64,56,931
989,65,55,989
1004,66,53,981
1019,67,53,978
1034,68,52,984
1049,69,53,978
1064,70,53,1025
1079,71,52,1123
1094,72,50,1153
1109,73,51,1171
1124,74,51,1123
1139,75,53,1059
1154,76,55,958
1169,77,56,832
1184,78,53,900
1199,79,57,732
1214,80,55,700
1229,81,54,688
1244,82,55,648
1259,83,56,603
1274,84,56,589
1289,85,56,523
1304,86,58,500
1319,87,58,466
1334,88,59,381
1349,89,58,452
1364,90,58,467
1379,91,58,398
1394,92,57,344
1409,93,53,324
1424,94,52,323
1439,95,52,324
14,0,54,258
29,1,51,290
44,2,53,222
59,3,54,229
74,4,53,203
89,5,54,194
104,6,53,179
119,7,54,150
134,8,56,147
149,9,55,123
164,10,55,126
179,11,56,115
194,12,57,87
209,13,54,114
224,14,57,108
239,15,57,103
254,16,58,87
269,17,57,107
284,18,59,107
299,19,61,141
314,20,59,155
329,21,60,241
344,22,60,255
359,23,60,253
374,24,61,358
389,25,62,395
404,26,61,481
419,27,62,506
434,28,61,508
449,29,59,628
464,30,59,654
479,31,59,689
494,32,58,716
509,33,58,819
524,34,58,887
539,35,57,965
554,36,56,963
569,37,55,1016
584,38,56,970
599,39,55,960
614,40,56,966
629,41,55,980
644,42,53,1031
659,43,54,1033
674,44,52,1041
689,45,53,1009
704,46,51,1099
719,47,52,1103
734,48,54,1042
749,49,51,1086
764,50,53,1049
779,51,51,1050
794,52,52,1094
809,53,48,1193
824,54,49,1107
839,55,45,1214
854,56,51,1143
869,57,50,1164
884,58,49,1160
899,59,47,1246
914,60,46,1252
929,61,45,1274
944,62,49,1224
959,63,50,1248
974,64,46,1278
989,65,47,1273
1004,66,47,1321
1019,67,44,1334
1034,68,33,1256
1049,69,25,1177
1064,70,30,1241
1079,71,34,1252
1094,72,28,1206
1109,73,28,1198
1124,74,29,1198
1139,75,31,1155
1154,76,28,1187
1169,77,28,1179
1184,78,33,1131
1199,79,52,927
1214,80,50,962
1229,81,48,983
1244,82,50,854
1259,83,49,885
1274,84,50,827
1289,85,52,769
1304,86,39,720
1319,87,54,699
1334,88,54,666
1349,89,55,616
1364,90,55,596
1379,91,56,548
1394,92,56,531
1409,93,56,566
1424,94,58,473
1439,95,58,436
14,0,57,411
29,1,59,332
44,2,59,350
59,3,61,336
74,4,61,283
89,5,59,252
104,6,59,260
119,7,61,214
134,8,60,183
149,9,59,168
164,10,60,138
179,11,62,129
194,12,59,78
209,13,59,109
224,14,61,102
239,15,61,101
254,16,62,90
269,17,58,88
284,18,59,102
299,19,63,116
314,20,60,141
329,21,60,151
344,22,62,147
359,23,61,172
374,24,63,208
389,25,63,269
404,26,62,280
419,27,62,282
434,28,62,343
449,29,61,354
464,30,62,348
479,31,62,404
494,32,62,440
509,33,62,484
524,34,61,502
539,35,61,608
554,36,60,757
569,37,58,839
584,38,59,852
599,39,59,900
614,40,59,855
629,41,56,959
644,42,56,970
659,43,54,1006
674,44,51,1132
689,45,54,1166
704,46,51,1224
719,47,50,1289
734,48,52,1177
749,49,46,1240
764,50,41,1243
779,51,36,1141
794,52,32,1165
809,53,31,1197
824,54,34,1194
839,55,32,1155
854,56,33,1195
869,57,32,1215
884,58,32,1212
899,59,31,1208
914,60,32,1208
929,61,32,1180
944,62,32,1182
959,63,38,1230
974,64,49,1184
989,65,40,1281
1004,66,31,1187
1019,67,32,1194
1034,68,26,1145
1049,69,31,1181
1064,70,32,1211
1079,71,30,1195
1094,72,33,1178
1109,73,32,1200
1124,74,32,1207
1139,75,31,1162
1154,76,31,1163
1169,77,32,1146
1184,78,29,1144
1199,79,31,1095
1214,80,28,1131
1229,81,35,1159
1244,82,45,1060
1259,83,47,1033
1274,84,49,999
1289,85,54,848
1304,86,55,813
1319,87,56,769
1334,88,57,635
1349,89,58,590
1364,90,57,553
1379,91,58,446
1394,92,58,430
1409,93,60,366
1424,94,60,310
1439,95,61,300
14,0,60,256
29,1,61,224
44,2,61,193
59,3,63,149
74,4,60,146
89,5,60,116
104,6,61,96
119,7,59,86
134,8,60,89
149,9,61,64
164,10,58,71
179,11,61,67
194,12,59,61
209,13,60,66
224,14,58,61
239,15,60,74
254,16,59,78
269,17,60,91
284,18,61,106
299,19,61,129
314,20,61,192
329,21,61,282
344,22,61,338
359,23,62,484
374,24,61,626
389,25,60,910
404,26,58,1051
419,27,55,1075
434,28,52,1176
449,29,51,1208
464,30,47,1181
479,31,50,1101
494,32,51,1044
509,33,54,961
524,34,53,1045
539,35,53,1005
554,36,55,949
569,37,54,971
584,38,55,963
599,39,54,899
614,40,56,788
629,41,56,722
644,42,57,723
659,43,57,757
674,44,56,759
689,45,57,740
704,46,57,773
719,47,57,774
734,48,56,763
749,49,56,747
764,50,55,795
779,51,55,830
794,52,57,698
809,53,57,728
824,54,57,733
839,55,56,776
854,56,58,756
869,57,56,776
884,58,55,815
899,59,55,820
914,60,56,788
929,61,57,791
944,62,55,898
959,63,55,898
974,64,54,977
989,65,54,1043
1004,66,55,1060
1019,67,54,1098
1034,68,54,1113
1049,69,53,1187
1064,70,53,1168
1079,71,54,1093
1094,72,56,1081
1109,73,56,1009
1124,74,55,929
1139,75,54,995
1154,76,56,902
1169,77,57,796
1184,78,58,768
1199,79,59,624
1214,80,55,658
1229,81,56,610
1244,82,56,546
1259,83,57,549
1274,84,57,480
1289,85,55,426
1304,86,55,394
1319,87,57,342
1334,88,56,374
1349,89,57,355
1364,90,61,278
1379,91,60,263
1394,92,60,173
1409,93,60,181
1424,94,59,189
1439,95,60,147
14,0,59,146
29,1,59,126
44,2,60,111
59,3,59,112
74,4,59,84
89,5,59,89
104,6,59,72
119,7,60,68
134,8,58,54
149,9,60,62
164,10,57,40
179,11,59,53
194,12,58,60
209,13,59,41
224,14,59,58
239,15,60,65
254,16,60,67
269,17,59,82
284,18,59,114
299,19,62,149
314,20,62,172
329,21,62,218
344,22,59,395
359,23,62,495
374,24,61,661
389,25,58,972
404,26,56,1135
419,27,55,1148
434,28,53,1201
449,29,46,1201
464,30,44,1250
479,31,28,1080
494,32,28,1110
509,33,37,1044
524,34,53,1006
539,35,51,1085
554,36,53,1065
569,37,55,914
584,38,57,827
599,39,56,875
614,40,56,839
629,41,57,783
644,42,57,800
659,43,57,778
674,44,56,820
689,45,57,740
704,46,56,751
719,47,57,756
734,48,56,739
749,49,57,682
764,50,57,777
779,51,57,741
794,52,58,735
809,53,56,806
824,54,57,749
839,55,56,740
854,56,57,670
869,57,56,790
884,58,55,808
899,59,57,815
914,60,56,786
929,61,56,828
944,62,57,844
959,63,55,929
974,64,53,1040
989,65,55,984
1004,66,54,1010
1019,67,54,1083
1034,68,53,1044
1049,69,54,1055
1064,70,53,1092
1079,71,56,1080
1094,72,56,994
1109,73,56,1011
1124,74,56,1003
1139,75,55,973
1154,76,55,903
1169,77,57,891
1184,78,57,782
1199,79,57,719
1214,80,55,712
1229,81,55,665
1244,82,57,663
1259,83,56,601
1274,84,56,555
1289,85,58,487
1304,86,57,462
1319,87,58,457
1334,88,58,388
1349,89,58,338
1364,90,58,317
1379,91,59,299
1394,92,60,248
1409,93,62,257
1424,94,60,198
1439,95,60,178
14,0,60,146
29,1,63,152
44,2,60,160
59,3,58,134
74,4,60,92
89,5,60,107
104,6,60,77
119,7,59,77
134,8,59,93
149,9,59,52
164,10,59,70
179,11,57,45
194,12,59,63
209,13,58,75
224,14,57,78
239,15,60,70
254,16,61,84
269,17,59,77
284,18,62,115
299,19,61,166
314,20,62,193
329,21,60,243
344,22,61,372
359,23,61,519
374,24,61,685
389,25,59,968
404,26,57,1075
419,27,55,1106
434,28,52,1143
449,29,45,1180
464,30,48,1217
479,31,50,1040
494,32,32,955
509,33,13,840
524,34,12,834
539,35,27,1101
554,36,45,913
569,37,54,883
584,38,55,846
599,39,56,771
614,40,56,820
629,41,56,814
644,42,57,835
659,43,54,784
674,44,56,771
689,45,55,702
704,46,56,715
719,47,55,759
734,48,56,724
749,49,56,801
764,50,57,768
779,51,57,811
794,52,56,764
809,53,56,810
824,54,56,747
839,55,55,816
854,56,56,725
869,57,56,867
884,58,56,840
899,59,56,794
914,60,55,748
929,61,57,787
944,62,55,805
959,63,56,893
974,64,53,1020
989,65,54,1014
1004,66,54,1028
1019,67,54,1045
1034,68,53,1117
1049,69,48,1194
1064,70,52,1163
1079,71,47,1025
1094,72,47,965
1109,73,18,957
1124,74,10,812
1139,75,15,917
1154,76,43,848
1169,77,57,772
1184,78,57,736
1199,79,55,724
1214,80,55,688
1229,81,55,662
1244,82,54,638
1259,83,55,596
1274,84,56,524
1289,85,55,484
1304,86,54,409
1319,87,53,403
1334,88,55,302
1349,89,57,288
1364,90,58,302
1379,91,60,246
1394,92,58,230
1409,93,59,222
1424,94,59,197
1439,95,61,204
14,0,60,153
29,1,59,163
44,2,60,128
59,3,59,124
74,4,61,97
89,5,59,95
104,6,61,87
119,7,58,60
134,8,58,61
149,9,57,71
164,10,60,72
179,11,59,67
194,12,56,56
209,13,58,65
224,14,58,58
239,15,59,65
254,16,60,74
269,17,60,88
284,18,61,134
299,19,60,128
314,20,62,161
329,21,60,282
344,22,61,388
359,23,61,509
374,24,61,648
389,25,56,969
404,26,55,1153
419,27,56,1144
434,28,54,1236
449,29,52,1200
464,30,52,1146
479,31,55,1036
494,32,51,974
509,33,49,931
524,34,48,978
539,35,52,1044
554,36,54,950
569,37,54,907
584,38,56,845
599,39,56,775
614,40,56,741
629,41,56,712
644,42,56,775
659,43,56,714
674,44,55,795
689,45,55,821
704,46,56,768
719,47,54,814
734,48,56,755
749,49,56,703
764,50,52,787
779,51,54,727
794,52,57,767
809,53,55,710
824,54,56,772
839,55,55,771
854,56,56,756
869,57,55,792
884,58,56,776
899,59,55,775
914,60,55,784
929,61,56,805
944,62,56,872
959,63,56,916
974,64,55,957
989,65,54,996
1004,66,52,1105
1019,67,52,1122
1034,68,54,1030
1049,69,53,1147
1064,70,54,1101
1079,71,54,1076
1094,72,56,982
1109,73,53,1060
1124,74,51,1003
1139,75,57,956
1154,76,56,865
1169,77,56,830
1184,78,57,739
1199,79,56,677
1214,80,56,636
1229,81,56,618
1244,82,56,590
1259,83,57,486
1274,84,56,486
1289,85,57,483
1304,86,59,429
1319,87,59,403
1334,88,59,336
1349,89,59,340
1364,90,59,303
1379,91,60,297
1394,92,59,305
1409,93,59,256
1424,94,59,217
1439,95,60,186
14,0,60,194
29,1,62,156
44,2,58,147
59,3,60,137
74,4,60,103
89,5,59,101
104,6,58,97
119,7,59,93
134,8,59,82
149,9,58,77
164,10,60,78
179,11,57,71
194,12,60,89
209,13,57,60
224,14,60,81
239,15,57,74
254,16,60,78
269,17,59,74
284,18,60,129
299,19,61,151
314,20,60,185
329,21,61,269
344,22,61,368
359,23,61,464
374,24,61,628
389,25,60,815
404,26,58,1013
419,27,56,1118
434,28,56,1041
449,29,51,1200
464,30,56,1068
479,31,54,1040
494,32,53,997
509,33,53,1004
524,34,54,980
539,35,53,961
554,36,54,889
569,37,55,857
584,38,54,864
599,39,55,865
614,40,55,812
629,41,55,759
644,42,52,779
659,43,54,701
674,44,54,686
689,45,54,764
704,46,54,721
719,47,52,769
734,48,56,660
749,49,55,757
764,50,55,764
779,51,56,711
794,52,57,697
809,53,57,747
824,54,57,743
839,55,55,754
854,56,56,746
869,57,56,797
884,58,57,767
899,59,57,772
914,60,56,757
929,61,56,785
944,62,55,933
959,63,55,896
974,64,54,990
989,65,44,1229
1004,66,33,1259
1019,67,52,1145
1034,68,22,1035
1049,69,20,1012
1064,70,32,1191
1079,71,33,1203
1094,72,29,1047
1109,73,20,1017
1124,74,51,992
1139,75,54,894
1154,76,53,865
1169,77,54,814
1184,78,56,712
1199,79,55,688
1214,80,54,666
1229,81,55,607
1244,82,55,625
1259,83,55,581
1274,84,56,572
1289,85,58,490
1304,86,57,443
1319,87,57,413
1334,88,57,417
1349,89,59,412
1364,90,58,376
1379,91,59,348
1394,92,58,303
1409,93,59,313
1424,94,59,312
1439,95,59,268
14,0,61,251
29,1,61,223
44,2,58,208
59,3,59,214
74,4,59,177
89,5,59,169
104,6,59,159
119,7,59,157
134,8,59,120
149,9,59,124
